year,family_ID,person_num,race,hispanic,educ,sex,employment_status,age,income,state,state_abb
2021,801326,3,asian,0,6,1,1,55,109000,New Jersey,NJ
2021,801326,4,asian,0,8,2,1,55,25800,New Jersey,NJ
2021,801341,1,other,0,4,2,3,40,9190,New Jersey,NJ
2021,801341,2,other,0,6,2,1,47,19200,New Jersey,NJ
2021,801341,3,other,0,6,1,3,28,10500,New Jersey,NJ
2021,801341,4,other,0,6,2,1,23,36000,New Jersey,NJ
2021,801500,1,white,0,10,1,1,35,130000,New Jersey,NJ
2021,801500,2,white,0,8,1,1,30,90000,New Jersey,NJ
2021,801582,1,black,0,11,2,1,51,16000,New Jersey,NJ
2021,801582,2,black,0,6,1,1,58,45000,New Jersey,NJ
2021,801582,3,black,0,7,2,2,23,7200,New Jersey,NJ
2021,801582,4,black,0,7,1,3,21,0,New Jersey,NJ
2021,801582,5,black,0,6,1,1,20,24000,New Jersey,NJ
2021,801582,6,black,4,0,2,0,1,,New Jersey,NJ
2021,801697,1,black,0,6,2,3,57,3000,New Jersey,NJ
2021,801697,2,black,0,7,2,1,32,8000,New Jersey,NJ
2021,801697,3,black,0,6,2,1,18,3000,New Jersey,NJ
2021,801697,4,black,0,5,1,3,17,2000,New Jersey,NJ
2021,801697,5,black,0,1,1,0,6,,New Jersey,NJ
2021,801702,1,white,0,8,2,1,57,50000,New Jersey,NJ
2021,801702,2,white,0,6,1,1,55,70000,New Jersey,NJ
2021,801880,1,white,0,11,1,1,37,120000,New Jersey,NJ
2021,801880,2,white,0,10,2,1,31,7000,New Jersey,NJ
2021,801880,3,white,0,0,2,0,3,,New Jersey,NJ
2021,801880,4,white,0,1,2,0,10,,New Jersey,NJ
2021,801880,5,white,0,6,1,1,60,68000,New Jersey,NJ
2021,801883,1,white,0,10,2,1,27,120000,New Jersey,NJ
2021,802206,1,white,0,10,2,1,43,59000,New Jersey,NJ
2021,802206,2,white,0,10,1,1,48,58000,New Jersey,NJ
2021,802206,3,white,0,4,1,3,16,0,New Jersey,NJ
2021,802206,4,white,0,2,1,0,14,,New Jersey,NJ
2021,802206,5,white,0,2,1,0,11,,New Jersey,NJ
2021,802650,1,white,0,11,2,1,47,68000,New Jersey,NJ
2021,802650,2,white,0,10,1,1,52,116000,New Jersey,NJ
2021,802650,3,white,0,8,1,1,23,37800,New Jersey,NJ
2021,802650,4,white,0,7,1,1,20,13200,New Jersey,NJ
2021,802650,5,white,0,4,2,1,17,100,New Jersey,NJ
2021,802739,1,other,2,7,1,1,46,96900,New Jersey,NJ
2021,802739,2,other,2,6,2,1,42,55000,New Jersey,NJ
2021,802739,3,other,2,2,1,0,14,,New Jersey,NJ
2021,802739,4,other,2,1,2,0,6,,New Jersey,NJ
2021,802739,5,other,2,1,1,0,6,,New Jersey,NJ
2021,802739,6,other,2,6,1,3,63,12000,New Jersey,NJ
2021,802739,7,other,2,6,2,3,61,18430,New Jersey,NJ
2021,802903,1,other,2,8,2,1,52,55000,New Jersey,NJ
2021,802903,2,other,2,7,2,2,24,0,New Jersey,NJ
2021,802903,3,other,2,10,1,1,43,15000,New Jersey,NJ
2021,802903,4,other,4,5,2,3,71,11500,New Jersey,NJ
2021,802903,5,other,2,6,2,3,28,13200,New Jersey,NJ
2021,802948,1,white,0,6,2,3,77,68300,New Jersey,NJ
2021,802948,2,white,0,10,2,1,42,31300,New Jersey,NJ
2021,802948,3,white,0,2,1,0,13,,New Jersey,NJ
2021,802948,4,white,0,1,2,0,7,,New Jersey,NJ
2021,802948,5,white,0,1,2,0,4,,New Jersey,NJ
2021,803073,1,other,4,6,1,3,68,16000,New Jersey,NJ
2021,803073,2,other,4,6,2,1,60,23300,New Jersey,NJ
2021,803073,3,other,4,3,2,3,24,0,New Jersey,
2021,803131,1,white,0,11,2,1,44,202000,New Jersey,NJ
2021,803131,2,other,0,2,2,0,14,,New Jersey,NJ
2021,803131,3,other,0,0,1,0,0,,New Jersey,NJ
2021,803131,4,white,0,11,2,3,76,4900,New Jersey,NJ
2021,803397,1,white,0,6,2,1,30,6000,New Jersey,NJ
2021,803397,2,white,0,0,1,0,5,,New Jersey,NJ
2021,803456,1,white,0,6,2,3,36,0,New Jersey,NJ
2021,803456,2,white,0,6,1,1,42,70000,New Jersey,NJ
2021,803456,3,white,0,1,1,0,10,,New Jersey,NJ
2021,803456,4,white,0,1,1,0,8,,New Jersey,NJ
2021,803456,5,white,0,6,1,3,66,0,New Jersey,NJ
2021,803456,6,white,0,6,2,3,64,0,New Jersey,NJ
2021,803515,1,asian,0,11,1,3,33,2000,New Jersey,NJ
2021,803515,2,black,0,10,1,1,27,150000,New Jersey,NJ
2021,803515,3,asian,0,10,1,1,25,40000,New Jersey,NJ
2021,803515,4,asian,0,7,1,3,19,0,New Jersey,
2021,803515,5,asian,0,7,1,3,19,0,New Jersey,NJ
2021,803581,1,white,0,11,1,1,55,100000,New Jersey,NJ
2021,803581,2,white,0,6,2,1,55,135000,New Jersey,NJ
2021,803842,1,white,0,10,1,1,54,149000,New Jersey,NJ
2021,803842,2,white,0,11,2,1,48,101000,New Jersey,NJ
2021,803842,3,white,0,6,1,1,19,10000,New Jersey,NJ
2021,804037,1,white,0,6,2,3,76,16500,New Jersey,NJ
2021,804091,1,white,0,6,1,2,37,2000,New Jersey,NJ
2021,804091,2,white,0,6,2,3,36,0,New Jersey,NJ
2021,804091,3,white,0,4,1,0,15,0,New Jersey,NJ
2021,804091,4,white,0,2,1,0,14,,New Jersey,NJ
2021,804091,5,white,0,2,1,0,13,,New Jersey,NJ
2021,804091,6,white,0,2,2,0,11,,New Jersey,NJ
2021,804091,7,white,0,1,1,0,8,,New Jersey,NJ
2021,804091,8,white,0,1,2,0,5,,New Jersey,NJ
2021,804091,9,white,0,0,1,0,2,,New Jersey,NJ
2021,804266,1,white,0,8,2,3,84,4700,New Jersey,NJ
2021,804266,2,white,0,11,1,3,84,61800,New Jersey,NJ
2021,804485,1,other,0,11,1,2,59,27300,New Jersey,NJ
2021,804493,1,black,0,6,2,3,95,20000,New Jersey,NJ
2021,804493,2,black,0,6,2,3,64,40000,New Jersey,NJ
2021,804493,3,black,0,6,1,3,62,9600,New Jersey,NJ
2021,804493,4,black,0,8,2,1,59,25000,New Jersey,NJ
2021,804550,1,other,4,2,1,1,38,31200,New Jersey,
2021,804550,2,other,4,1,2,1,36,9000,New Jersey,NJ
2021,804550,3,other,4,5,2,3,18,0,New Jersey,NJ
2021,804550,4,other,4,2,1,0,14,,New Jersey,NJ
2021,804550,5,other,4,0,1,1,71,15600,New Jersey,NJ
2021,804599,1,other,4,6,1,1,49,32000,New Jersey,NJ
2021,804599,2,other,4,6,2,3,31,0,New Jersey,
2021,804599,3,other,4,3,1,3,16,0,New Jersey,NJ
2021,804706,1,white,0,7,2,3,87,94600,New Jersey,NJ
2021,804791,1,black,0,10,1,1,51,95000,New Jersey,NJ
2021,804791,2,white,0,10,2,1,51,184000,New Jersey,NJ
2021,804791,3,white,0,8,1,3,26,0,New Jersey,NJ
2021,804968,1,white,0,10,1,1,31,103000,New Jersey,NJ
2021,804968,2,white,0,10,2,1,28,75000,New Jersey,NJ
2021,805110,1,asian,0,8,1,1,48,36000,New Jersey,
2021,805110,2,asian,0,8,2,1,48,38400,New Jersey,NJ
2021,805264,1,black,0,10,2,1,35,59000,New Jersey,NJ
2021,805264,2,black,0,4,2,0,15,0,New Jersey,NJ
2021,805349,1,white,0,6,2,1,40,65000,New Jersey,NJ
2021,805349,2,white,0,6,1,1,46,50000,New Jersey,NJ
2021,805349,3,white,0,1,1,0,8,,New Jersey,NJ
2021,805544,1,white,0,6,2,1,63,35900,New Jersey,NJ
2021,805544,2,white,0,6,1,1,65,24100,New Jersey,NJ
2021,805557,1,white,0,11,1,1,54,707000,New Jersey,NJ
2021,805557,2,other,0,11,2,3,55,5000,New Jersey,NJ
2021,805557,3,other,0,6,2,2,21,5300,New Jersey,NJ
2021,805557,4,other,0,6,2,3,20,6000,New Jersey,NJ
2021,805591,1,white,0,8,2,1,54,25000,New Jersey,NJ
2021,805591,2,white,0,8,1,1,50,90000,New Jersey,NJ
2021,805591,3,white,0,6,2,1,22,25000,New Jersey,NJ
2021,805591,4,white,0,6,2,1,20,15000,New Jersey,NJ
2021,805591,5,white,0,5,2,3,16,0,New Jersey,NJ
2021,805645,1,white,0,8,2,1,54,60000,New Jersey,NJ
2021,805645,2,white,0,11,1,1,54,69300,New Jersey,NJ
2021,805645,3,other,2,8,2,1,32,52000,New Jersey,NJ
2021,805645,4,other,2,1,1,0,9,,New Jersey,
2021,805686,1,white,0,10,1,3,69,79600,New Jersey,NJ
2021,805686,2,white,0,7,2,3,70,0,New Jersey,NJ
2021,805756,1,white,0,11,2,1,64,66880,New Jersey,NJ
2021,805756,2,white,0,6,1,1,65,62800,New Jersey,NJ
2021,805756,3,white,0,7,1,3,88,29400,New Jersey,NJ
2021,805929,1,white,0,6,1,1,37,65000,New Jersey,NJ
2021,805929,2,white,0,10,2,3,38,0,New Jersey,NJ
2021,805929,3,white,0,1,1,0,6,,New Jersey,NJ
2021,805929,4,white,0,0,2,0,4,,New Jersey,NJ
2021,805929,5,white,0,11,2,1,34,110000,New Jersey,NJ
2021,806061,1,other,4,11,1,1,34,203000,New Jersey,NJ
2021,806061,2,white,0,10,2,1,33,55200,New Jersey,NJ
2021,806061,3,other,4,5,2,3,18,9000,New Jersey,NJ
2021,806063,1,white,0,11,2,1,28,51000,New Jersey,NJ
2021,806269,1,white,0,7,1,1,34,118000,New Jersey,NJ
2021,806269,2,white,0,10,2,1,33,69000,New Jersey,NJ
2021,806269,3,white,0,1,2,0,8,,New Jersey,
2021,806269,4,white,0,1,2,0,6,,New Jersey,NJ
2021,806398,1,white,0,7,2,3,69,27800,New Jersey,
2021,806398,2,white,0,10,1,1,65,38000,New Jersey,
2021,806455,1,white,0,6,1,1,66,30000,New Jersey,NJ
2021,806455,2,white,0,6,2,3,65,1000,New Jersey,NJ
2021,806455,3,white,0,8,2,1,40,41000,New Jersey,NJ
2021,806455,4,white,0,3,2,3,16,0,New Jersey,NJ
2021,806455,5,white,0,4,2,3,87,39600,New Jersey,
2021,806710,1,white,0,8,1,1,54,69400,New Jersey,
2021,806710,2,white,0,7,2,1,55,65000,New Jersey,NJ
2021,806710,3,white,0,11,2,1,28,14200,New Jersey,NJ
2021,806710,4,white,0,5,2,1,79,42300,New Jersey,NJ
2021,806768,1,white,0,10,2,1,41,117000,New Jersey,NJ
2021,806768,2,white,0,8,1,1,41,125000,New Jersey,NJ
2021,806768,3,white,0,1,1,0,5,,New Jersey,NJ
2021,806768,4,white,0,0,2,0,3,,New Jersey,NJ
2021,806916,1,white,0,11,2,1,52,98000,New Jersey,NJ
2021,806916,2,white,0,7,1,1,57,95000,New Jersey,NJ
2021,806994,1,white,0,10,2,3,67,38200,New Jersey,NJ
2021,807235,1,other,4,0,1,1,52,35000,New Jersey,NJ
2021,807235,2,other,4,6,2,1,44,35000,New Jersey,NJ
2021,807235,3,other,4,8,2,1,28,83800,New Jersey,NJ
2021,807235,4,other,4,8,1,3,22,6550,New Jersey,
2021,807235,5,other,4,8,1,3,21,0,New Jersey,NJ
2021,807235,6,other,4,1,2,0,11,,New Jersey,NJ
2021,807235,7,other,4,0,2,0,4,,New Jersey,NJ
2021,807235,8,other,4,0,2,0,3,,New Jersey,NJ
2021,807235,9,other,4,0,1,0,1,,New Jersey,NJ
2021,807235,10,other,4,6,2,1,34,166000,New Jersey,NJ
2021,807274,1,white,0,10,2,1,38,105000,New Jersey,NJ
2021,807274,2,other,4,11,1,1,43,93000,New Jersey,NJ
2021,807274,3,other,0,0,1,0,0,,New Jersey,
2021,807284,1,other,2,8,1,3,65,175200,New Jersey,NJ
2021,807284,2,other,2,6,2,3,62,500,New Jersey,NJ
2021,807284,3,other,2,6,1,1,32,42000,New Jersey,NJ
2021,807284,4,other,2,6,2,1,50,5000,New Jersey,NJ
2021,807369,1,other,0,11,1,1,49,217000,New Jersey,NJ
2021,807369,2,other,0,5,2,2,42,0,New Jersey,
2021,807369,3,other,0,5,1,3,17,0,New Jersey,NJ
2021,807369,4,other,0,1,2,0,10,,New Jersey,NJ
2021,807410,1,asian,0,7,1,1,41,135000,New Jersey,NJ
2021,807410,2,asian,0,11,2,1,37,9000,New Jersey,NJ
2021,807431,1,white,0,6,1,3,76,37600,New Jersey,NJ
2021,807431,2,white,0,7,2,3,74,16400,New Jersey,
2021,807622,1,white,0,7,2,3,88,14400,New Jersey,NJ
2021,807622,2,white,0,11,2,1,55,60000,New Jersey,
2021,807622,3,white,0,10,1,1,48,125000,New Jersey,NJ
2021,807622,4,black,0,6,2,3,51,0,New Jersey,NJ
2021,807682,1,asian,0,11,1,3,65,26600,New Jersey,NJ
2021,807764,1,white,0,11,2,1,44,105000,New Jersey,NJ
2021,807764,2,white,0,10,1,1,46,36000,New Jersey,NJ
2021,807777,1,white,0,8,2,1,28,44000,New Jersey,
2021,807777,2,white,0,6,2,1,23,16000,New Jersey,
2021,807777,3,other,0,1,1,0,5,,New Jersey,NJ
2021,807777,4,white,0,6,1,1,31,40500,New Jersey,
2021,807805,1,white,0,6,2,3,59,17400,New Jersey,
2021,807805,2,white,0,7,1,1,60,59000,New Jersey,NJ
2021,807848,1,white,0,7,2,3,63,172000,New Jersey,NJ
2021,807935,1,other,4,2,1,3,23,2500,New Jersey,NJ
2021,807935,2,other,4,1,1,3,30,2500,New Jersey,NJ
2021,807935,3,other,4,1,2,3,30,11700,New Jersey,NJ
2021,807961,1,asian,0,10,1,1,46,176000,New Jersey,NJ
2021,807961,2,asian,0,11,2,1,43,205000,New Jersey,NJ
2021,807961,3,asian,0,1,2,0,9,,New Jersey,NJ
2021,807961,4,asian,0,0,2,0,5,,New Jersey,NJ
2021,808191,1,other,1,6,1,1,21,15000,New Jersey,NJ
2021,808191,2,other,1,2,2,3,37,0,New Jersey,NJ
2021,808191,3,other,1,0,1,0,3,,New Jersey,NJ
2021,808191,4,other,1,0,1,0,2,,New Jersey,NJ
2021,808191,5,other,1,1,1,0,8,,New Jersey,NJ
2021,808191,6,other,1,3,2,1,37,40000,New Jersey,NJ
2021,808191,7,other,1,6,2,1,27,20000,New Jersey,NJ
2021,808240,1,white,0,10,2,1,38,45000,New Jersey,
2021,808240,2,white,0,6,1,1,39,62000,New Jersey,NJ
2021,808240,3,white,0,0,1,0,4,,New Jersey,NJ
2021,808666,1,white,0,10,1,1,66,15600,New Jersey,NJ
2021,808666,2,white,0,6,2,3,61,0,New Jersey,NJ
2021,808775,1,white,0,7,1,1,50,150000,New Jersey,NJ
2021,808775,2,white,0,6,2,1,50,115000,New Jersey,NJ
2021,808775,3,white,0,2,2,0,12,,New Jersey,NJ
2021,808775,4,white,0,2,1,0,11,,New Jersey,NJ
2021,808775,5,white,0,1,1,0,9,,New Jersey,NJ
2021,808793,1,white,0,10,2,1,35,54000,New Jersey,NJ
2021,808793,2,white,0,10,1,2,33,0,New Jersey,NJ
2021,808850,1,other,0,6,1,3,67,8300,New Jersey,NJ
2021,808850,2,other,0,4,2,3,64,11900,New Jersey,NJ
2021,808850,3,white,0,4,1,3,62,10500,New Jersey,NJ
2021,808954,1,black,0,11,1,1,55,72000,New Jersey,NJ
2021,809204,1,other,0,11,2,1,42,45000,New Jersey,NJ
2021,809204,2,other,4,7,1,1,45,80000,New Jersey,NJ
2021,809204,3,other,4,2,2,0,14,,New Jersey,NJ
2021,809204,4,other,4,2,1,0,11,,New Jersey,NJ
2021,809547,1,white,0,10,2,1,31,125000,New Jersey,NJ
2021,809547,2,white,0,10,1,1,35,260000,New Jersey,
2021,809580,1,other,4,2,2,1,34,14100,New Jersey,NJ
2021,809580,2,other,4,3,1,1,39,12000,New Jersey,NJ
2021,809580,3,other,4,4,1,3,16,0,New Jersey,NJ
2021,809580,4,other,4,2,1,0,13,,New Jersey,NJ
2021,809580,5,other,4,1,1,0,9,,New Jersey,NJ
2021,809580,6,other,4,2,1,2,17,0,New Jersey,NJ
2021,809675,1,asian,0,0,1,3,80,12000,New Jersey,NJ
2021,809675,2,asian,0,8,2,3,72,7000,New Jersey,NJ
2021,809675,3,asian,0,7,1,1,35,40000,New Jersey,NJ
2021,809686,1,white,0,10,2,3,47,0,New Jersey,NJ
2021,809686,2,white,0,10,1,1,47,189000,New Jersey,NJ
2021,809686,3,white,0,2,1,0,14,,New Jersey,
2021,809686,4,white,0,2,2,0,14,,New Jersey,NJ
2021,809928,1,white,0,6,1,3,61,22000,New Jersey,
2021,810134,1,white,0,10,1,1,59,186400,New Jersey,NJ
2021,810134,2,white,0,6,2,3,63,0,New Jersey,NJ
2021,810134,3,white,0,11,1,2,27,2200,New Jersey,
2021,810134,4,white,0,10,1,1,25,25250,New Jersey,NJ
2021,810134,5,white,0,8,1,1,24,8000,New Jersey,
2021,810138,1,white,0,10,1,1,56,12000,New Jersey,NJ
2021,810138,2,white,0,6,2,1,55,12800,New Jersey,NJ
2021,810138,3,white,0,11,2,3,22,5000,New Jersey,NJ
2021,810138,4,white,0,6,1,3,19,0,New Jersey,NJ
2021,810138,5,white,0,4,1,3,17,0,New Jersey,NJ
2021,810348,1,white,0,10,1,1,50,233900,New Jersey,
2021,810348,2,white,0,6,2,3,59,9400,New Jersey,NJ
2021,810463,1,white,0,10,1,1,56,90000,New Jersey,
2021,810463,2,white,0,7,2,3,58,63000,New Jersey,NJ
2021,810463,3,white,0,4,2,3,16,0,New Jersey,NJ
2021,810463,4,white,0,2,2,0,14,,New Jersey,NJ
2021,810700,1,asian,0,11,2,1,49,125000,New Jersey,NJ
2021,810700,2,black,0,11,1,1,48,70000,New Jersey,NJ
2021,810700,3,other,0,5,2,2,17,400,New Jersey,NJ
2021,810700,4,other,0,2,1,0,14,,New Jersey,NJ
2021,810743,1,other,4,10,1,1,40,110000,New Jersey,NJ
2021,810743,2,other,4,6,2,2,67,11000,New Jersey,
2021,810743,3,other,4,6,1,3,64,0,New Jersey,NJ
2021,810743,4,other,4,2,2,1,25,40000,New Jersey,NJ
2021,810820,1,black,0,8,1,1,59,36100,New Jersey,NJ
2021,810820,2,black,0,10,2,1,56,41000,New Jersey,NJ
2021,810820,3,black,0,11,2,1,28,39000,New Jersey,NJ
2021,810820,4,black,0,10,1,1,23,6300,New Jersey,NJ
2021,810820,5,black,0,5,2,3,17,0,New Jersey,NJ
2021,810853,1,black,0,11,1,1,65,50000,New Jersey,NJ
2021,810853,2,black,0,8,2,1,59,40000,New Jersey,NJ
2021,810853,3,black,0,10,2,1,30,13000,New Jersey,NJ
2021,810853,4,black,0,10,1,1,29,50000,New Jersey,NJ
2021,810889,1,asian,0,8,2,1,66,134000,New Jersey,NJ
2021,810889,2,asian,0,10,2,3,69,0,New Jersey,NJ
2021,810889,3,asian,0,7,1,1,58,47000,New Jersey,
2021,810889,4,asian,0,7,1,2,27,5800,New Jersey,NJ
2021,811035,1,white,0,7,1,3,70,70000,New Jersey,NJ
2021,811035,2,white,0,6,2,3,71,21500,New Jersey,NJ
2021,811096,1,black,0,6,2,1,40,67000,New Jersey,NJ
2021,811096,2,black,0,11,1,1,40,120000,New Jersey,
2021,811096,3,black,0,1,2,0,6,,New Jersey,NJ
2021,811096,4,black,0,0,2,0,3,,New Jersey,NJ
2021,811227,1,black,0,10,2,3,57,69200,New Jersey,NJ
2021,811227,2,black,0,10,2,1,30,37400,New Jersey,NJ
2021,811227,3,black,0,4,1,3,16,16700,New Jersey,NJ
2021,811227,4,black,0,1,1,0,9,,New Jersey,NJ
2021,811586,1,white,0,10,1,3,36,0,New Jersey,NJ
2021,811586,2,white,0,6,2,1,32,2700,New Jersey,NJ
2021,811586,3,white,0,2,1,0,12,,New Jersey,NJ
2021,811586,4,white,0,1,2,0,10,,New Jersey,
2021,811586,5,white,0,1,1,0,8,,New Jersey,NJ
2021,811586,6,white,0,1,1,0,7,,New Jersey,
2021,811586,7,white,0,1,2,0,5,,New Jersey,NJ
2021,811586,8,white,0,0,2,0,2,,New Jersey,NJ
2021,811697,1,other,4,7,1,1,65,106000,New Jersey,NJ
2021,811697,2,other,4,7,2,3,24,0,New Jersey,NJ
2021,811894,1,white,0,11,1,3,72,83500,New Jersey,NJ
2021,811894,2,white,0,6,2,1,69,44000,New Jersey,NJ
2021,811894,3,white,0,10,2,1,39,52000,New Jersey,NJ
2021,811894,4,white,0,1,1,0,9,,New Jersey,
2021,811894,5,white,0,0,2,0,2,,New Jersey,NJ
2021,811974,1,white,0,11,1,1,39,166000,New Jersey,NJ
2021,811974,2,white,0,11,2,1,37,106000,New Jersey,
2021,811974,3,white,0,2,2,0,10,,New Jersey,NJ
2021,811974,4,white,0,1,1,0,6,,New Jersey,NJ
2021,812073,1,asian,0,10,1,1,43,163000,New Jersey,NJ
