year,family_ID,person_num,hispanic,educ,demographics,employment_status,income,state,state_abb
2021,25961,7,0,2,white - female - 14,0,,Alaska,AK
2021,25996,1,0,10,black - male - 36,1,63000,Alaska,AK
2021,25996,2,0,10,white - female - 34,1,27000,Alaska,AK
2021,25996,3,0,1,other - female - 9,0,,Alaska,AK
2021,25996,4,0,1,other - male - 3,0,,Alaska,AK
2021,26187,1,0,7,other - female - 19,3,0,Arizona,
2021,26593,1,0,7,white - female - 78,3,18300,Arizona,AZ
2021,26618,1,0,10,black - female - 25,1,24000,Arizona,AZ
2021,27359,1,4,6,other - female - 54,3,4300,Arizona,AZ
2021,27412,1,0,7,black - male - 20,1,25500,Arizona,AZ
2021,27427,1,0,6,white - female - 18,1,10000,Arizona,AZ
2021,28490,1,0,10,white - female - 88,3,10200,Arizona,AZ
2021,28958,1,1,6,white - male - 28,3,0,Arizona,AZ
2021,29149,1,0,7,black - female - 20,2,0,Arizona,AZ
2021,29202,1,0,6,other - male - 34,1,380,Arizona,
2021,29338,1,0,6,white - male - 58,3,0,Arizona,AZ
2021,29357,1,0,8,white - male - 35,3,40600,Arizona,AZ
2021,29614,1,1,7,other - male - 43,1,80000,Arizona,AZ
2021,29614,2,4,6,other - female - 39,1,4000,Arizona,AZ
2021,29614,3,4,3,other - female - 16,3,0,Arizona,AZ
2021,29614,4,4,0,other - female - 2,0,,Arizona,AZ
2021,29689,1,1,6,other - male - 64,3,99000,Arizona,AZ
2021,30054,1,0,10,white - female - 23,1,18820,Arizona,AZ
2021,30054,2,0,6,other - female - 23,1,32000,Arizona,AZ
2021,30054,3,0,6,other - female - 19,1,35000,Arizona,AZ
2021,30175,1,0,11,black - male - 39,1,74000,Arizona,AZ
2021,30175,2,0,10,black - female - 38,1,100000,Arizona,
2021,30175,3,0,2,black - female - 13,0,,Arizona,AZ
2021,30318,1,4,1,other - male - 71,3,45600,Arizona,AZ
2021,30318,2,1,6,other - female - 56,1,88010,Arizona,AZ
2021,30414,1,1,10,white - female - 49,1,67000,Arizona,AZ
2021,30414,2,1,5,white - male - 16,3,0,Arizona,AZ
2021,30414,3,1,7,other - male - 35,1,4500,Arizona,
2021,30414,4,1,11,other - female - 40,1,5000,Arizona,AZ
2021,30498,1,1,7,native - female - 53,3,11300,Arizona,AZ
2021,30498,2,1,7,native - male - 32,1,23000,Arizona,AZ
2021,30519,1,1,8,other - male - 70,3,42000,Arizona,AZ
2021,30634,1,1,7,white - female - 74,3,10800,Arizona,AZ
2021,30634,2,1,6,white - male - 81,3,12000,Arizona,AZ
2021,30703,1,0,10,white - female - 69,3,23000,Arizona,
2021,30703,2,0,7,white - male - 68,3,75900,Arizona,AZ
2021,30962,1,0,7,white - female - 58,3,0,Arizona,AZ
2021,30962,2,0,4,white - male - 59,1,125000,Arizona,AZ
2021,31194,1,0,10,white - female - 36,3,0,Arizona,AZ
2021,31194,2,0,11,white - female - 35,1,142000,Arizona,AZ
2021,31194,3,0,0,white - male - 1,0,,Arizona,
2021,31339,1,0,10,asian - female - 51,1,17600,Arizona,AZ
2021,31339,2,0,6,white - male - 82,3,13400,Arizona,AZ
2021,31339,3,0,3,other - male - 22,2,200,Arizona,AZ
2021,31339,4,0,7,other - female - 19,1,16500,Arizona,AZ
2021,31475,1,0,11,white - male - 89,3,58300,Arizona,AZ
2021,31497,1,0,11,white - female - 42,1,151000,Arizona,AZ
2021,31497,2,1,6,other - male - 44,1,52000,Arizona,AZ
2021,31497,3,1,1,other - male - 6,0,,Arizona,AZ
2021,31497,4,1,1,other - female - 4,0,,Arizona,AZ
2021,31671,1,0,8,white - female - 62,1,32000,Arizona,AZ
2021,31671,2,0,6,other - male - 54,1,48000,Arizona,AZ
2021,31671,3,0,6,other - female - 44,2,0,Arizona,AZ
2021,31671,4,0,6,other - male - 35,3,0,Arizona,AZ
2021,31671,5,0,10,other - female - 32,1,52000,Arizona,AZ
2021,31671,6,0,1,white - male - 6,0,,Arizona,AZ
2021,31772,1,0,10,asian - male - 41,1,230000,Arizona,AZ
2021,31772,2,0,10,asian - female - 39,3,18000,Arizona,AZ
2021,31772,3,0,1,asian - female - 8,0,,Arizona,AZ
2021,31772,4,0,1,asian - female - 7,0,,Arizona,AZ
2021,31773,1,0,10,white - male - 56,1,160000,Arizona,AZ
2021,31773,2,0,6,white - female - 62,1,240000,Arizona,AZ
2021,31773,3,0,6,white - female - 83,3,14400,Arizona,AZ
2021,31794,1,0,8,black - male - 47,1,40000,Arizona,AZ
2021,31794,2,1,10,other - female - 40,1,1000,Arizona,AZ
2021,31794,3,1,3,other - male - 14,0,,Arizona,AZ
2021,31847,1,0,8,white - male - 77,3,38600,Arizona,AZ
2021,31847,2,0,8,other - female - 72,3,11400,Arizona,AZ
2021,31847,3,0,6,other - female - 40,3,12700,Arizona,AZ
2021,31870,1,1,6,white - female - 34,1,30000,Arizona,AZ
2021,31870,2,1,3,white - male - 15,0,0,Arizona,
2021,31870,3,1,2,white - female - 14,0,,Arizona,AZ
2021,31870,4,1,0,white - female - 3,0,,Arizona,AZ
2021,31870,5,1,0,white - female - 0,0,,Arizona,AZ
2021,31987,1,0,8,white - male - 37,3,10000,Arizona,AZ
2021,31987,2,1,10,other - female - 37,1,60000,Arizona,AZ
2021,31987,3,1,1,other - male - 7,0,,Arizona,AZ
2021,31987,4,1,1,other - male - 6,0,,Arizona,AZ
2021,31987,5,1,1,other - female - 6,0,,Arizona,AZ
2021,32005,1,0,6,white - female - 77,3,18500,Arizona,AZ
2021,32005,2,0,2,white - male - 78,3,28300,Arizona,AZ
2021,32286,1,0,10,white - male - 34,1,100000,Arizona,AZ
2021,32398,1,0,7,white - female - 21,3,0,Arizona,AZ
2021,32398,2,0,6,white - male - 25,1,5000,Arizona,AZ
2021,32398,3,0,0,white - male - 1,0,,Arizona,AZ
2021,32398,4,0,6,white - male - 26,1,50000,Arizona,AZ
2021,32398,5,0,6,white - male - 19,1,50000,Arizona,AZ
2021,32462,1,0,8,white - female - 27,1,32000,Arizona,AZ
2021,32462,2,0,8,white - male - 25,1,35000,Arizona,AZ
2021,32489,1,4,7,white - male - 45,1,100000,Arizona,
2021,32489,2,1,7,other - female - 45,1,28000,Arizona,AZ
2021,32489,3,1,2,other - female - 15,0,0,Arizona,AZ
2021,32489,4,1,1,other - female - 10,0,,Arizona,AZ
2021,32564,1,0,10,white - male - 76,3,1700,Arizona,AZ
2021,32732,1,1,5,other - male - 49,1,36000,Arizona,AZ
2021,32732,2,1,2,other - female - 41,3,1200,Arizona,AZ
2021,32732,3,1,6,other - female - 18,1,11000,Arizona,AZ
2021,32732,4,1,0,other - female - 2,0,,Arizona,AZ
2021,32737,1,0,7,white - male - 80,3,104000,Arizona,AZ
2021,32737,2,0,7,white - female - 74,3,0,Arizona,AZ
2021,32752,1,0,11,white - female - 70,3,52100,Arizona,AZ
2021,32794,1,0,4,native - female - 76,3,18000,Arizona,AZ
2021,33220,1,0,7,white - female - 27,1,34000,Arizona,
2021,33220,2,1,8,other - female - 31,3,48000,Arizona,AZ
2021,33220,3,0,6,white - male - 45,1,32950,Arizona,
2021,33220,4,0,10,white - male - 28,1,40000,Arizona,AZ
2021,33302,1,0,10,white - male - 79,3,18300,Arizona,AZ
2021,33302,2,0,11,white - female - 79,3,54500,Arizona,
2021,33473,1,0,7,white - female - 93,3,10000,Arizona,AZ
2021,33473,2,0,7,white - male - 93,3,11600,Arizona,AZ
2021,33674,1,1,6,other - male - 47,1,40400,Arizona,AZ
2021,33674,2,1,6,other - female - 38,3,0,Arizona,AZ
2021,33674,3,1,5,other - male - 17,3,0,Arizona,AZ
2021,33674,4,1,2,other - male - 12,0,,Arizona,AZ
2021,33674,5,1,1,other - female - 8,0,,Arizona,AZ
2021,33797,1,1,6,other - female - 47,1,35000,Arizona,
2021,33797,2,1,0,other - male - 47,1,56000,Arizona,AZ
2021,33797,3,1,10,other - male - 25,1,40000,Arizona,AZ
2021,33797,4,1,6,other - female - 19,1,9600,Arizona,AZ
2021,33797,5,1,6,other - female - 34,3,0,Arizona,
2021,33858,1,4,6,white - male - 48,1,111000,Arizona,AZ
2021,33858,2,4,6,white - female - 35,3,0,Arizona,AZ
2021,33858,3,4,1,white - female - 8,0,,Arizona,AZ
2021,33858,4,4,1,white - male - 6,0,,Arizona,AZ
2021,33858,5,4,0,white - male - 3,0,,Arizona,
2021,34084,1,0,11,white - female - 70,1,55000,Arizona,AZ
2021,34084,2,0,10,white - male - 72,1,34500,Arizona,AZ
2021,34186,1,0,10,white - female - 71,1,31800,Arizona,AZ
2021,35073,1,0,10,white - male - 71,3,210200,Arizona,AZ
2021,35073,2,0,7,white - female - 71,3,35100,Arizona,AZ
2021,35140,1,0,10,white - female - 49,1,54000,Arizona,AZ
2021,35261,1,0,8,white - female - 37,3,0,Arizona,AZ
2021,35261,2,0,8,white - male - 34,1,45000,Arizona,AZ
2021,35261,3,0,1,white - female - 10,0,,Arizona,AZ
2021,35261,4,0,1,white - male - 8,0,,Arizona,
2021,35261,5,0,1,white - female - 5,0,,Arizona,AZ
2021,35261,6,0,0,white - male - 3,0,,Arizona,AZ
2021,35319,1,0,11,white - female - 46,1,110000,Arizona,AZ
2021,35380,1,4,0,other - female - 64,3,3600,Arizona,
2021,35380,2,1,1,other - male - 60,3,5600,Arizona,AZ
2021,35380,3,1,3,other - female - 35,3,6000,Arizona,AZ
2021,35380,4,1,3,other - male - 31,1,28000,Arizona,AZ
2021,35591,1,1,0,other - male - 46,1,15000,Arizona,AZ
2021,35591,2,1,0,other - female - 43,3,0,Arizona,AZ
2021,35591,3,1,6,other - male - 22,1,15000,Arizona,AZ
2021,35591,4,1,6,other - female - 19,1,12000,Arizona,AZ
2021,35591,5,1,2,other - female - 15,0,0,Arizona,AZ
2021,35591,6,1,2,other - female - 13,0,,Arizona,AZ
2021,35647,1,0,7,other - female - 67,3,34800,Arizona,AZ
2021,35647,2,0,7,white - male - 55,1,18000,Arizona,AZ
2021,35716,1,0,7,white - male - 44,1,85000,Arizona,AZ
2021,35716,2,1,7,white - female - 45,1,40000,Arizona,AZ
2021,35716,3,1,4,white - male - 16,3,0,Arizona,
2021,35876,1,0,11,black - male - 35,1,80000,Arizona,AZ
2021,35876,2,0,10,white - female - 31,3,0,Arizona,
2021,35876,3,0,0,black - male - 2,0,,Arizona,AZ
2021,35876,4,0,0,black - female - 1,0,,Arizona,AZ
2021,35954,1,4,8,other - male - 35,1,80000,Arizona,AZ
2021,35954,2,4,6,other - female - 29,3,0,Arizona,AZ
2021,35954,3,4,1,other - male - 7,0,,Arizona,AZ
2021,35954,4,4,0,other - male - 4,0,,Arizona,AZ
2021,35954,5,4,0,other - male - 2,0,,Arizona,AZ
2021,35954,6,4,2,other - male - 53,1,8200,Arizona,AZ
2021,35954,7,4,2,other - female - 52,3,0,Arizona,
2021,36007,1,1,6,white - male - 31,1,25000,Arizona,AZ
2021,36007,2,1,10,other - female - 31,1,24000,Arizona,AZ
2021,36007,3,2,0,white - female - 0,0,,Arizona,
2021,36122,1,0,10,asian - male - 66,2,47200,Arizona,AZ
2021,36782,1,4,8,other - female - 25,1,39600,Arizona,AZ
2021,36782,2,0,6,white - male - 25,1,32000,Arizona,
2021,36782,3,4,0,white - female - 2,0,,Arizona,AZ
2021,36847,1,0,11,white - male - 84,3,134800,Arizona,AZ
2021,36847,2,0,11,white - female - 85,3,50000,Arizona,
2021,36936,1,0,11,white - male - 46,1,206000,Arizona,
2021,36936,2,0,7,white - female - 41,1,70000,Arizona,AZ
2021,36936,3,0,4,white - female - 16,1,4500,Arizona,AZ
2021,36936,4,0,3,white - male - 14,0,,Arizona,
2021,36936,5,0,2,white - female - 14,0,,Arizona,
2021,36936,6,0,1,white - male - 9,0,,Arizona,AZ
2021,36936,7,0,1,white - female - 5,0,,Arizona,AZ
2021,36936,8,0,0,white - female - 2,0,,Arizona,AZ
2021,37029,1,0,11,white - female - 74,3,2600,Arizona,AZ
2021,37104,1,0,8,white - female - 49,1,62000,Arizona,AZ
2021,37104,2,0,6,white - male - 29,1,60000,Arizona,AZ
2021,37476,1,0,11,black - female - 26,1,62000,Arizona,AZ
2021,37476,2,0,1,black - female - 7,0,,Arizona,AZ
2021,37476,3,0,1,black - female - 6,0,,Arizona,AZ
2021,37633,1,0,6,white - male - 67,1,28000,Arizona,AZ
2021,37633,2,0,6,white - female - 65,1,41800,Arizona,AZ
2021,37635,1,0,6,asian - female - 48,1,1700,Arizona,AZ
2021,37635,2,0,6,white - male - 50,1,54000,Arizona,AZ
2021,37635,3,0,7,asian - female - 26,1,43000,Arizona,AZ
2021,37635,4,0,1,other - male - 4,0,,Arizona,
2021,37698,1,0,8,white - male - 37,1,55000,Arizona,AZ
2021,37698,2,0,7,white - female - 37,3,0,Arizona,AZ
2021,37698,3,0,2,white - female - 11,0,,Arizona,AZ
2021,37698,4,0,1,white - female - 7,0,,Arizona,AZ
2021,37729,1,0,6,white - male - 70,3,78000,Arizona,AZ
2021,37729,2,0,6,white - female - 71,3,12000,Arizona,
2021,37862,1,1,6,other - male - 51,1,56000,Arizona,AZ
2021,37862,2,1,6,other - female - 45,3,0,Arizona,AZ
2021,37862,3,1,10,other - male - 22,1,16000,Arizona,AZ
2021,37862,4,1,2,other - female - 73,3,0,Arizona,
2021,38048,1,0,10,white - female - 46,1,8000,Arizona,AZ
2021,38048,2,0,7,white - male - 55,1,55000,Arizona,AZ
2021,38048,3,0,4,white - male - 16,3,0,Arizona,AZ
2021,38048,4,0,4,white - male - 16,3,0,Arizona,AZ
2021,38048,5,0,2,white - female - 13,0,,Arizona,AZ
2021,38048,6,0,2,white - male - 12,0,,Arizona,AZ
2021,38180,1,0,10,white - female - 26,2,24000,Arizona,AZ
2021,38180,2,0,8,white - male - 29,3,21200,Arizona,
2021,38180,3,0,0,white - male - 2,0,,Arizona,
2021,38204,1,0,6,other - male - 46,1,35000,Arizona,AZ
2021,38204,2,1,5,other - female - 49,3,0,Arizona,AZ
2021,38204,3,1,6,other - male - 25,1,8600,Arizona,AZ
2021,38204,4,1,6,other - male - 24,1,25000,Arizona,AZ
2021,38204,5,1,6,other - female - 22,1,5700,Arizona,AZ
2021,38204,6,1,0,other - female - 6,0,,Arizona,AZ
2021,38298,1,0,11,white - male - 47,1,845000,Arizona,AZ
2021,38298,2,0,10,white - female - 48,3,8000,Arizona,AZ
2021,38298,3,0,5,white - male - 17,3,0,Arizona,
2021,38298,4,0,2,white - male - 14,0,,Arizona,AZ
2021,38298,5,0,2,white - male - 12,0,,Arizona,AZ
2021,38298,6,0,1,white - female - 8,0,,Arizona,AZ
2021,38420,1,0,7,native - female - 66,3,24100,Arizona,
2021,38420,2,0,6,native - male - 29,1,13000,Arizona,AZ
2021,38420,3,0,10,native - female - 44,3,0,Arizona,AZ
2021,38442,1,0,10,asian - male - 49,1,125000,Arizona,AZ
2021,38442,2,0,8,asian - female - 43,1,46300,Arizona,AZ
2021,38442,3,0,2,asian - male - 13,0,,Arizona,AZ
2021,38442,4,0,1,asian - female - 8,0,,Arizona,AZ
2021,38463,1,0,10,white - female - 31,1,110000,Arizona,AZ
2021,38463,2,0,7,white - male - 40,1,46800,Arizona,AZ
2021,38493,1,0,11,other - female - 39,1,52000,Arizona,AZ
2021,38493,2,1,10,other - female - 43,1,30000,Arizona,AZ
2021,38493,3,0,1,other - male - 9,0,,Arizona,AZ
2021,38493,4,0,1,other - female - 7,0,,Arizona,AZ
2021,38520,1,0,7,other - female - 46,3,12010,Arizona,AZ
2021,38621,1,0,10,white - male - 72,3,46000,Arizona,AZ
2021,38621,2,0,6,white - female - 72,3,26800,Arizona,AZ
2021,38671,1,0,6,white - male - 89,3,53400,Arizona,
2021,38671,2,0,6,white - female - 87,3,24000,Arizona,AZ
2021,38676,1,1,10,other - male - 60,1,18000,Arizona,AZ
2021,38676,2,1,6,other - male - 64,1,25000,Arizona,AZ
2021,38676,3,1,6,other - male - 61,3,0,Arizona,
2021,38721,1,0,7,white - male - 77,3,47800,Arizona,AZ
2021,38721,2,0,6,white - female - 77,3,13800,Arizona,AZ
2021,38809,1,0,5,native - female - 64,3,0,Arizona,AZ
2021,38809,2,0,6,native - male - 60,1,180000,Arizona,AZ
2021,38809,3,0,7,native - male - 30,3,1200,Arizona,AZ
2021,38809,4,0,6,native - male - 27,3,40300,Arizona,AZ
2021,38809,5,0,4,native - female - 16,3,0,Arizona,AZ
2021,38856,1,0,11,white - female - 42,1,44000,Arizona,AZ
2021,38856,2,0,7,white - male - 44,1,60000,Arizona,AZ
2021,38856,3,0,7,white - male - 83,2,21000,Arizona,AZ
2021,38890,1,1,6,other - female - 27,1,25000,Arizona,AZ
2021,38890,2,1,1,other - male - 8,0,,Arizona,AZ
2021,38890,3,1,1,other - female - 8,0,,Arizona,AZ
2021,38890,4,1,1,other - male - 6,0,,Arizona,AZ
2021,38890,5,1,7,other - male - 29,1,6600,Arizona,AZ
2021,39033,1,0,10,white - female - 47,1,51700,Arizona,AZ
2021,39033,2,0,10,white - male - 49,1,450000,Arizona,AZ
2021,39033,3,0,2,white - female - 12,0,,Arizona,AZ
2021,39058,1,0,11,white - male - 72,3,120000,Arizona,AZ
2021,39058,2,0,11,white - female - 57,3,0,Arizona,AZ
2021,39262,1,0,10,white - female - 38,1,65000,Arizona,AZ
2021,39262,2,0,6,white - male - 44,1,496200,Arizona,AZ
2021,39262,3,0,3,white - male - 15,0,0,Arizona,
2021,39276,1,0,6,white - male - 24,1,30000,Arizona,AZ
2021,39276,2,0,0,white - female - 21,1,10000,Arizona,AZ
2021,39276,3,0,0,white - male - 2,0,,Arizona,AZ
2021,39322,1,0,11,white - female - 79,3,32000,Arizona,AZ
2021,39322,2,0,6,white - male - 80,3,26700,Arizona,AZ
2021,39497,1,0,6,white - male - 46,1,23000,Arizona,AZ
2021,39497,2,0,11,white - female - 45,1,46000,Arizona,AZ
2021,39687,1,0,8,white - female - 44,2,5000,Arizona,AZ
2021,39687,2,0,8,white - female - 25,1,29000,Arizona,AZ
2021,39687,3,0,10,white - male - 23,1,23000,Arizona,AZ
2021,39687,4,0,1,white - male - 6,0,,Arizona,AZ
2021,39687,5,0,0,white - male - 1,0,,Arizona,
2021,39865,1,1,7,other - male - 35,1,104000,Arizona,AZ
2021,39865,2,1,5,other - female - 17,1,11300,Arizona,AZ
2021,39865,3,1,2,other - female - 11,0,,Arizona,AZ
2021,40164,1,0,4,white - female - 33,1,12200,Arizona,
2021,40164,2,1,0,other - male - 47,1,24000,Arizona,AZ
2021,40164,3,0,2,white - male - 14,0,,Arizona,AZ
2021,40164,4,1,1,white - female - 9,0,,Arizona,AZ
2021,40164,5,1,1,other - female - 5,0,,Arizona,AZ
2021,40303,1,0,7,white - female - 66,1,23000,Arizona,AZ
2021,40303,2,0,7,white - male - 66,1,80000,Arizona,
2021,40658,1,0,10,white - male - 59,1,85000,Arizona,AZ
2021,40697,1,0,10,white - female - 41,3,0,Arizona,AZ
2021,40697,2,0,11,white - male - 41,1,495000,Arizona,AZ
2021,40697,3,0,2,white - female - 13,0,,Arizona,AZ
2021,40697,4,0,2,white - female - 11,0,,Arizona,AZ
2021,40697,5,0,1,white - female - 9,0,,Arizona,AZ
2021,40977,1,0,7,white - male - 57,1,65000,Arizona,AZ
2021,41181,1,1,7,other - female - 35,1,75000,Arizona,
2021,41181,2,1,2,other - male - 12,0,,Arizona,AZ
2021,41181,3,1,2,other - female - 11,0,,Arizona,AZ
2021,41181,4,1,1,other - male - 7,0,,Arizona,AZ
2021,41200,1,0,11,white - female - 40,1,57000,Arizona,AZ
2021,41200,2,0,11,white - female - 40,1,50000,Arizona,AZ
2021,41200,3,0,1,white - male - 4,0,,Arizona,AZ
2021,41200,4,1,1,other - female - 10,0,,Arizona,
2021,41337,1,1,6,other - female - 39,1,100000,Arizona,AZ
2021,41337,2,1,5,other - male - 18,2,0,Arizona,AZ
2021,41436,1,1,6,other - female - 62,3,43000,Arizona,AZ
2021,41436,2,1,1,other - female - 88,3,15000,Arizona,AZ
2021,41630,1,0,7,white - male - 75,3,37000,Arizona,AZ
2021,41650,1,1,6,native - male - 27,1,21030,Arizona,AZ
2021,41650,2,1,7,native - female - 30,3,5500,Arizona,AZ
2021,41650,3,1,2,native - male - 51,1,25000,Arizona,AZ
2021,41650,4,1,2,native - female - 50,1,23000,Arizona,AZ
2021,41650,5,1,3,native - male - 33,3,0,Arizona,AZ
2021,41650,6,1,1,native - female - 6,0,,Arizona,AZ
2021,41650,7,1,0,native - female - 3,0,,Arizona,AZ
2021,41769,1,0,7,white - male - 45,1,43000,Arizona,
2021,41769,2,1,10,other - female - 45,1,52000,Arizona,AZ
2021,41769,3,1,2,other - male - 14,0,,Arizona,AZ
2021,41769,4,1,2,other - male - 11,0,,Arizona,AZ
2021,41769,5,1,6,other - female - 80,3,8400,Arizona,AZ
2021,41783,1,0,11,white - male - 63,3,93000,Arizona,AZ
2021,41783,2,0,10,white - female - 64,1,15000,Arizona,AZ
2021,41789,1,1,2,other - female - 75,3,16800,Arizona,
2021,41789,2,1,2,other - male - 76,3,38900,Arizona,
2021,41789,3,1,1,other - female - 93,3,15000,Arizona,AZ
2021,41801,1,0,6,white - female - 79,3,12400,Arizona,AZ
2021,41801,2,0,6,white - female - 56,3,10700,Arizona,AZ
2021,41889,1,4,6,other - female - 43,1,103000,Arizona,AZ
2021,41889,2,0,6,white - male - 52,1,5000,Arizona,AZ
2021,41889,3,4,4,other - male - 17,3,50,Arizona,AZ
2021,41889,4,4,3,other - male - 15,0,0,Arizona,AZ
2021,41904,1,1,2,other - female - 57,1,30000,Arizona,
2021,41904,2,1,6,other - male - 31,1,29000,Arizona,AZ
2021,41924,1,0,6,other - female - 28,1,35000,Arizona,AZ
2021,41924,2,0,7,white - male - 28,1,50000,Arizona,AZ
2021,41924,3,0,1,other - female - 6,0,,Arizona,AZ
2021,41924,4,0,1,other - female - 4,0,,Arizona,
2021,41924,5,0,0,other - male - 2,0,,Arizona,AZ
2021,41924,6,0,0,other - male - 0,0,,Arizona,
2021,41962,1,4,10,other - male - 47,1,90000,Arizona,AZ
2021,41962,2,1,6,other - female - 43,1,34000,Arizona,AZ
2021,41962,3,1,3,other - female - 16,3,0,Arizona,AZ
2021,41994,1,0,7,white - male - 85,3,41080,Arizona,AZ
2021,41994,2,0,6,white - female - 85,3,27900,Arizona,AZ
2021,41994,3,0,8,white - male - 52,1,60100,Arizona,AZ
2021,42049,1,0,11,black - female - 75,3,67500,Arizona,AZ
2021,42049,2,0,6,black - male - 28,1,37000,Arizona,AZ
2021,42227,1,0,7,white - male - 46,1,109800,Arizona,AZ
2021,42227,2,1,6,other - female - 44,1,48000,Arizona,AZ
2021,42227,3,1,11,other - female - 25,1,56800,Arizona,AZ
2021,42227,4,1,7,other - female - 23,3,26600,Arizona,AZ
2021,42227,5,1,1,other - female - 8,0,,Arizona,
2021,42674,1,0,11,white - male - 46,1,230000,Arizona,AZ
2021,42674,2,0,11,white - female - 44,1,495000,Arizona,AZ
2021,42674,3,0,2,white - male - 13,0,,Arizona,AZ
2021,42674,4,0,1,white - female - 11,0,,Arizona,AZ
2021,42866,1,0,7,black - male - 20,1,100000,Arizona,AZ
2021,42866,2,0,10,white - female - 20,1,36000,Arizona,AZ
2021,43261,1,0,8,white - male - 45,1,67000,Arizona,AZ
2021,43439,1,0,8,white - male - 56,1,36000,Arizona,AZ
2021,43439,2,0,6,other - female - 52,3,0,Arizona,AZ
2021,43439,3,0,7,other - male - 32,1,28000,Arizona,AZ
2021,43439,4,0,6,other - female - 29,3,0,Arizona,AZ
2021,43439,5,0,1,other - female - 9,0,,Arizona,
2021,43439,6,0,1,other - female - 7,0,,Arizona,AZ
2021,43439,7,0,0,other - male - 5,0,,Arizona,AZ
2021,43439,8,0,0,other - female - 2,0,,Arizona,AZ
2021,43439,9,0,6,white - male - 29,1,45000,Arizona,AZ
2021,43516,1,0,6,white - female - 53,1,43300,Arizona,AZ
2021,43528,1,0,7,white - male - 54,1,67000,Arizona,AZ
2021,43528,2,0,7,white - female - 52,3,0,Arizona,AZ
2021,43533,1,0,10,white - male - 27,1,20000,Arizona,AZ
2021,43533,2,0,10,white - female - 28,1,5000,Arizona,AZ
2021,43572,1,0,7,black - female - 56,1,35000,Arizona,AZ
2021,43572,2,0,11,black - male - 63,1,12000,Arizona,AZ
2021,43572,3,0,10,black - female - 40,1,59000,Arizona,AZ
2021,43572,4,0,6,black - male - 20,1,4800,Arizona,AZ
2021,43572,5,0,1,black - female - 11,0,,Arizona,AZ
2021,43572,6,0,1,black - male - 6,0,,Arizona,AZ
2021,43572,7,0,0,black - male - 1,0,,Arizona,AZ
2021,43572,8,0,0,black - female - 1,0,,Arizona,AZ
2021,43572,9,0,0,black - female - 0,0,,Arizona,AZ
2021,43572,10,0,11,black - female - 47,1,59000,Arizona,AZ
2021,43572,11,0,6,black - male - 28,2,0,Arizona,AZ
2021,43572,12,0,6,black - female - 31,1,18000,Arizona,AZ
2021,43572,13,0,4,black - female - 16,3,0,Arizona,AZ
2021,43668,1,0,11,other - female - 83,3,37800,Arizona,AZ
2021,43705,1,4,6,other - male - 32,1,36600,Arizona,AZ
2021,43705,2,4,7,other - male - 22,1,33100,Arizona,
2021,43705,3,4,7,other - male - 26,1,60000,Arizona,AZ
2021,43725,1,0,8,white - male - 33,1,23200,Arizona,AZ
2021,43725,2,0,6,white - female - 33,3,0,Arizona,AZ
2021,43725,3,0,0,white - female - 2,0,,Arizona,AZ
2021,43725,4,0,0,white - female - 0,0,,Arizona,AZ
