year,family_ID,sex_person1,sex_person2,sex_person3,sex_person4,race_person1,race_person2,race_person3,race_person4,income_person1,income_person2,income_person3,income_person4
2021,1275788,1,2,1,,white,white,white,,489000,30000,,
2021,1275848,2,,,,white,,,,39780,,,
2021,1275956,1,2,1,,other,white,white,,51400,46200,29900,
2021,1276025,2,1,2,,other,other,other,,10000,28000,25000,
2021,1276051,1,1,2,2,white,white,white,white,61000,25000,,
2021,1276122,2,1,,,other,other,,,0,150000,,
2021,1276172,1,2,2,1,other,other,white,white,87000,1100,,13700
2021,1276258,1,,,,white,,,,33000,,,
2021,1276339,2,1,2,,black,black,asian,,35800,22600,7000,
2021,1276345,1,1,1,,other,white,white,,1500,0,0,
2021,1276395,2,2,,,white,white,,,22200,17000,,
2021,1276734,1,2,1,,asian,asian,asian,,80000,70000,0,
2021,1276922,2,2,,,asian,asian,,,0,400,,
2021,1277059,1,2,1,,other,other,other,,19000,6000,8000,
2021,1277654,1,2,,,white,white,,,179000,18000,,
2021,1277661,1,2,,,white,white,,,199000,39800,,
2021,1277802,2,1,,,white,white,,,48300,35400,,
2021,1277804,1,,,,white,,,,0,,,
2021,1277896,2,1,1,,white,white,white,,146000,12600,60000,
2021,1277955,1,2,1,1,white,white,white,white,60000,50000,,
2021,1278326,1,,,,white,,,,31600,,,
2021,1278406,1,2,1,1,white,white,white,white,23000,0,0,
2021,1279270,1,2,1,1,white,white,white,white,22000,0,0,
2021,1279342,2,1,2,1,other,other,other,other,190000,150000,15000,15000
2021,1279557,1,1,,,white,other,,,0,,,
2021,1279817,1,2,2,1,black,black,black,black,23000,19000,,
2021,1279917,1,2,1,1,black,black,black,black,43000,30000,,
2021,1280216,1,2,1,2,white,white,white,white,27750,7200,53000,6000
2021,1280270,2,1,,,white,white,,,10800,38800,,
2021,1280532,2,1,1,2,white,white,white,white,44200,30000,,
2021,1280584,2,1,1,1,other,other,other,other,18000,30000,,
2021,1280736,2,1,,,asian,asian,,,103800,75900,,
2021,1280867,1,2,2,,asian,asian,asian,,108400,24000,,
2021,1280893,1,2,2,,asian,asian,asian,,36000,36900,0,
2021,1281057,2,1,2,,black,black,black,,74000,16800,4700,
2021,1281200,1,2,2,,white,white,white,,87000,65000,10100,
2021,1281334,2,1,2,1,white,white,white,white,33300,38800,24000,
2021,1281528,2,1,,,white,white,,,70000,27100,,
2021,1281783,1,1,,,white,white,,,13000,,,
2021,1282073,2,1,1,1,other,other,other,other,3800,24000,10400,1300
2021,1282509,2,1,2,2,asian,asian,asian,asian,42000,15000,12000,25000
2021,1282605,1,2,1,2,white,white,white,white,489000,0,6000,12000
2021,1282846,1,2,,,other,other,,,145000,114800,,
2021,1282954,1,,,,white,,,,86600,,,
2021,1283052,2,1,,,asian,white,,,50000,30000,,
2021,1283429,1,2,1,,white,white,white,,509000,150000,6000,
2021,1283440,2,2,1,1,black,black,black,black,15200,22800,13900,40700
2021,1283458,1,2,2,,asian,asian,asian,,120000,0,,
2021,1283602,2,1,,,black,black,,,0,130000,,
2021,1283729,1,2,2,,other,other,other,,48000,55000,0,
2021,1284256,1,2,2,,asian,asian,asian,,80000,0,,
2021,1284305,2,1,,,white,white,,,32000,78600,,
2021,1284309,2,1,2,,other,other,black,,83000,47100,12000,
2021,1284566,2,2,1,2,other,other,other,other,53000,30600,0,27500
2021,1284734,2,,,,white,,,,73600,,,
2021,1284778,1,2,,,white,white,,,65300,11000,,
2021,1285008,1,2,,,white,white,,,15600,9000,,
2021,1285076,1,2,2,2,white,white,white,white,67000,22000,0,4000
2021,1285146,2,1,2,2,white,white,white,white,50000,77500,,
2021,1285360,2,2,2,,black,black,black,,28400,0,66000,
2021,1285673,1,2,2,1,native,native,native,native,26200,0,28600,21100
2021,1285760,2,1,2,2,white,white,white,white,30000,0,,
2021,1285913,1,2,1,2,other,other,other,other,35000,35000,,2000
2021,1286304,1,2,,,white,white,,,186000,0,,
2021,1286327,2,1,1,,other,other,other,,48400,39000,12500,
2021,1286449,2,1,1,2,other,black,black,black,50000,79000,0,10000
2021,1286576,2,1,1,2,white,white,white,white,14000,125000,0,0
2021,1286699,2,1,2,,black,black,black,,48000,55000,,
2021,1286741,1,2,1,1,white,white,white,white,25200,9600,0,0
2021,1286886,2,1,1,1,black,other,other,other,15000,28700,15000,5000
2021,1286960,2,1,1,2,black,black,black,black,84000,96000,,
2021,1287122,2,1,1,2,other,other,other,other,24000,55000,23000,0
2021,1287470,1,,,,white,,,,109000,,,
2021,1287667,2,1,2,2,other,other,other,other,182000,265000,0,0
2021,1288159,2,1,2,2,white,white,white,white,60000,62000,,
2021,1288364,1,2,1,,white,white,white,,2e+05,0,,
2021,1288549,2,2,2,,black,black,black,,40000,5000,12000,
2021,1288587,2,1,1,2,white,white,other,white,55000,60000,620,
2021,1288648,2,1,2,,other,other,other,,76000,60000,,
2021,1288733,1,2,,,white,white,,,45600,135000,,
2021,1288793,2,1,,,white,white,,,32000,6300,,
2021,1288967,1,2,,,other,white,,,2e+05,80000,,
2021,1289010,1,2,2,1,white,white,white,white,88000,6000,56100,
2021,1289116,1,2,1,,native,other,other,,67000,2300,0,
2021,1289140,2,,,,white,,,,20500,,,
2021,1289235,1,2,1,1,white,white,white,white,68000,96000,,
2021,1289381,1,2,2,2,other,white,white,white,60000,155000,,
2021,1289428,2,1,2,1,white,white,white,white,0,60000,,
2021,1289609,2,1,,,other,other,,,22000,24000,,
2021,1289755,1,2,2,1,white,other,other,other,390000,0,0,0
2021,1289792,1,2,2,2,white,white,white,white,50600,0,,
2021,1289981,1,2,,,white,white,,,125500,6800,,
2021,1290014,1,,,,other,,,,33020,,,
2021,1290179,2,,,,white,,,,12000,,,
2021,1290210,2,1,,,other,other,,,46400,,,
2021,1290275,2,1,,,white,other,,,7100,,,
2021,1290526,1,2,2,2,white,white,white,white,48000,0,0,
2021,1290603,1,2,,,white,white,,,151400,0,,
2021,1290618,1,2,1,2,other,other,other,other,120000,70000,1000,1000
2021,1290619,1,2,,,white,other,,,70000,86000,,
2021,1290709,1,1,,,white,white,,,130000,160000,,
2021,1290803,1,2,,,white,white,,,25500,13200,,
2021,1290808,1,2,2,,black,black,black,,60000,24000,,
2021,1291078,1,2,2,1,white,white,white,white,150000,30000,,
2021,1291141,1,2,1,,white,white,white,,153000,80000,250,
2021,1291558,1,2,1,1,other,other,other,other,44000,83000,,
2021,1291609,1,2,1,1,white,asian,other,other,90000,7100,,
2021,1292089,1,2,1,2,white,asian,other,asian,133700,1600,,0
2021,1292310,1,2,2,1,white,other,white,white,60000,15000,,
2021,1292314,2,1,1,1,white,white,white,white,35000,,,
2021,1292324,1,2,,,white,white,,,25500,25200,,
2021,1292349,2,1,1,1,asian,asian,asian,asian,55000,55000,,
2021,1292420,2,1,2,2,white,white,white,white,6500,48300,,
2021,1292462,1,2,,,white,white,,,60020,220,,
2021,1292724,2,1,1,2,white,white,white,white,6000,96000,0,0
2021,1292728,2,1,2,1,white,white,white,white,32000,33600,0,
2021,1293064,1,,,,white,,,,59700,,,
2021,1293098,2,1,1,,white,white,white,,20200,125600,0,
2021,1293121,2,1,,,other,other,,,49200,45300,,
2021,1293215,1,2,1,1,other,other,other,other,60000,4000,30000,0
2021,1293330,1,2,1,1,white,other,white,white,70000,0,,
2021,1293437,1,2,1,1,other,other,other,other,41600,0,20000,42000
2021,1293536,1,2,,,other,other,,,72000,23000,,
2021,1293543,2,1,1,2,white,white,white,white,7000,355000,,
2021,1293590,2,1,1,,white,white,white,,86400,45000,14400,
2021,1293710,2,1,1,1,black,black,black,black,22300,0,,
2021,1293713,2,,,,black,,,,60000,,,
2021,1293946,2,1,1,2,other,other,other,other,12000,12000,0,13000
2021,1293993,1,,,,white,,,,0,,,
2021,1294203,1,2,,,white,white,,,70400,10600,,
2021,1294209,1,,,,white,,,,65100,,,
2021,1294373,2,1,,,black,black,,,9000,,,
2021,1294576,2,1,,,white,white,,,0,72000,,
2021,1294708,2,1,1,1,white,white,white,white,0,68600,,
2021,1294789,1,2,1,,white,white,white,,56000,0,2400,
2021,1294829,2,1,2,,white,white,white,,9900,52000,,
2021,1294901,1,1,2,1,white,white,white,white,16500,24000,,
2021,1294927,1,2,,,white,white,,,6000,25000,,
2021,1294965,2,2,,,other,other,,,20000,12000,,
2021,1295205,2,1,2,2,other,other,other,other,0,14800,,
2021,1295388,2,,,,white,,,,31000,,,
2021,1295583,2,1,1,2,other,other,other,other,6000,13000,830,3000
2021,1295937,1,2,2,1,other,other,other,other,49000,0,,6300
2021,1295948,1,2,,,white,white,,,2400,40000,,
2021,1296267,1,2,2,1,other,other,other,other,163100,0,200,560
2021,1296312,2,1,1,,white,white,white,,72600,57140,,
2021,1296314,2,1,2,,white,white,white,,37000,56000,12000,
2021,1296358,1,2,1,1,other,other,other,other,24000,24000,45000,65000
2021,1296438,1,2,2,,white,white,white,,23000,10800,78000,
2021,1296585,2,1,2,2,other,other,other,other,28800,47000,,25000
2021,1296598,1,2,2,1,white,white,white,white,125000,0,0,0
2021,1296621,2,1,2,1,white,white,white,white,50000,68000,10000,
2021,1296633,1,2,,,other,other,,,38000,5000,,
2021,1296874,1,2,2,,asian,asian,asian,,95000,150000,,
2021,1296885,1,2,2,2,white,white,white,white,175000,20000,,
2021,1297013,1,2,1,2,other,other,other,other,48000,7000,5000,
2021,1297027,2,1,1,2,other,other,other,other,7200,7200,14900,0
2021,1297130,2,1,2,1,white,other,other,white,2520,62000,35000,37500
2021,1297211,2,1,1,1,white,white,white,white,0,7800,7800,2000
2021,1297217,2,2,,,black,black,,,59400,12900,,
2021,1297304,2,,,,white,,,,324300,,,
2021,1297321,2,1,2,2,white,white,white,white,35000,30000,,0
2021,1297443,2,,,,white,,,,150100,,,
2021,1297518,1,2,,,white,white,,,20800,20200,,
2021,1297654,2,1,,,white,white,,,14000,29000,,
2021,1297795,2,1,1,1,white,other,other,other,63200,35000,,
2021,1297800,1,2,2,1,other,other,other,other,46800,41000,,
2021,1297813,1,2,1,1,white,white,white,white,105800,105000,,
2021,1297925,1,2,1,2,white,white,white,white,32700,0,1800,
2021,1297961,2,1,1,1,other,other,other,other,33000,138000,0,0
2021,1297979,1,2,1,,black,black,black,,47000,0,,
2021,1298145,1,2,2,2,asian,asian,asian,asian,76000,0,0,
2021,1298149,1,2,2,,white,white,white,,212000,40000,,
2021,1298477,2,1,1,2,white,white,other,other,0,142000,,
2021,1298722,2,1,2,,white,white,white,,0,27000,,
2021,1298952,2,1,2,2,other,other,other,other,56400,30000,,
2021,1299055,1,2,2,2,other,other,other,other,58000,0,0,0
2021,1299198,2,2,,,black,black,,,36000,,,
2021,1299823,1,2,2,2,white,white,white,white,75950,70000,0,0
2021,1299970,1,2,2,1,other,other,other,other,12900,0,0,29500
2021,1300073,1,,,,white,,,,94800,,,
2021,1300124,1,2,1,,white,other,other,,41600,0,36000,
2021,1300151,1,2,2,2,white,asian,other,asian,120000,11400,5000,
2021,1300166,1,2,1,,white,other,other,,50000,26000,,
2021,1300612,2,1,,,white,white,,,4800,116800,,
2021,1300642,2,1,1,,white,other,other,,64000,0,,
2021,1300706,2,1,2,1,white,white,other,white,11000,60000,0,40000
2021,1300813,1,2,2,2,other,other,other,other,75000,30000,0,
2021,1300987,1,2,,,asian,asian,,,2e+05,80000,,
2021,1301152,1,2,2,2,asian,asian,asian,asian,16000,18000,6500,
2021,1301301,2,1,1,2,white,white,white,white,48000,78000,,
2021,1301974,1,,,,white,,,,45000,,,
2021,1302060,1,1,1,,white,white,white,,48200,5600,33600,
2021,1302099,2,,,,other,,,,41000,,,
2021,1302320,2,,,,white,,,,37700,,,
2021,1302602,1,,,,white,,,,18000,,,
2021,1302666,1,2,1,2,asian,asian,asian,asian,85000,0,0,
2021,1302691,1,2,,,white,white,,,37600,36600,,
2021,1302709,1,2,1,1,white,white,white,white,10000,489000,,
2021,1303126,1,2,2,,white,white,white,,38000,43000,0,
2021,1303128,1,1,1,2,white,white,black,black,5500,8800,22000,0
2021,1303162,1,,,,white,,,,8000,,,
2021,1303201,1,2,1,,white,white,white,,114000,200,,
2021,1303243,2,1,2,1,other,white,other,other,47800,0,,
2021,1303264,1,2,2,1,other,other,other,other,12000,8000,,
2021,1303332,2,1,1,,black,other,black,,11200,57100,0,
2021,1303402,2,1,1,1,white,white,white,white,0,,,
2021,1303569,2,1,,,black,black,,,39200,,,
2021,1303867,1,2,1,2,white,black,black,black,48000,28000,,
2021,1303915,1,2,,,white,white,,,76000,1e+05,,
2021,1304024,2,1,1,,white,white,white,,0,60000,,
2021,1304041,2,1,2,2,other,other,other,other,82000,12000,,
2021,1304051,1,2,2,2,white,white,white,white,25300,2e+05,20000,
2021,1304118,2,1,2,2,other,other,other,other,0,15000,0,0
2021,1304201,1,,,,other,,,,121000,,,
2021,1304396,1,2,2,2,white,white,white,white,63000,0,0,800
2021,1304494,1,2,,,black,black,,,9600,15000,,
2021,1304635,2,1,1,2,white,white,white,white,0,120000,,
2021,1304669,1,,,,white,,,,170000,,,
2021,1305132,1,,,,white,,,,4050,,,
2021,1305166,1,2,2,,other,other,other,,45000,40000,0,
2021,1305263,1,2,,,other,white,,,234010,428000,,
2021,1305314,2,1,2,2,white,white,white,white,23000,85000,,
2021,1305351,1,2,1,2,other,other,other,other,0,60000,30000,20300
2021,1305522,1,2,1,1,other,white,white,other,47000,65000,,
2021,1305773,1,2,1,,white,white,white,,59000,24000,38000,
2021,1306067,2,1,1,2,white,white,white,white,174700,73000,,
2021,1306103,2,1,2,1,white,other,white,white,2400,30000,,
2021,1306295,2,,,,other,,,,19900,,,
2021,1306595,2,2,,,white,white,,,24000,37000,,
2021,1306808,1,1,1,,white,white,other,,36400,0,0,
2021,1306899,1,2,,,other,other,,,72000,56000,,
2021,1307061,2,1,1,,white,white,white,,75000,60000,,
2021,1307146,2,1,1,1,white,white,white,other,400,50000,8400,0
2021,1307156,2,1,,,other,other,,,5800,5800,,
2021,1307176,2,1,1,,white,white,white,,4000,60000,,
2021,1307584,2,1,,,white,other,,,55000,85000,,
2021,1307675,2,2,1,,black,black,black,,20300,0,5600,
2021,1307734,2,1,2,1,white,white,white,white,44400,65000,27500,11500
2021,1307765,2,1,2,1,other,other,other,other,0,25000,,
2021,1307894,2,,,,white,,,,30000,,,
2021,1308262,2,1,,,white,other,,,14000,45000,,
2021,1308413,1,2,,,white,white,,,38300,34100,,
2021,1308444,1,2,2,2,other,other,other,other,20800,0,,
2021,1308570,2,1,2,1,white,white,white,other,62000,68000,18800,0
2021,1308625,2,1,1,1,white,white,white,white,45000,45000,60,
2021,1308710,2,2,,,white,white,,,34400,250000,,
2021,1309043,2,1,1,1,other,other,other,other,0,36000,,
2021,1309235,2,1,1,2,white,white,white,white,42200,0,,
2021,1309746,1,2,1,2,other,other,other,white,53000,14000,12000,0
2021,1309835,1,2,,,white,white,,,526000,0,,
2021,1310148,1,2,2,2,white,white,white,white,10000,10000,0,
2021,1310150,1,2,,,black,black,,,10900,10500,,
2021,1310249,1,2,1,,other,white,other,,160000,70000,0,
2021,1311015,2,1,1,,white,white,other,,0,65600,5400,
2021,1311072,2,,,,white,,,,11700,,,
2021,1311191,2,1,,,white,white,,,445000,33700,,
2021,1311243,2,1,1,2,other,other,other,other,0,43000,,
2021,1311409,1,2,2,1,white,white,white,white,355000,6000,,
2021,1311540,2,,,,other,,,,28700,,,
2021,1311545,1,2,2,1,white,white,white,white,36000,1000,,66000
2021,1311808,2,1,2,2,other,other,other,other,21000,38000,22000,20120
2021,1312084,2,1,2,2,other,other,other,other,18800,43000,,
2021,1312170,2,1,,,black,black,,,0,300,,
2021,1312214,1,2,1,1,white,white,white,white,97000,140000,,
2021,1312218,2,,,,other,,,,19800,,,
2021,1312353,1,1,1,1,other,white,white,white,3000,11000,500,6000
2021,1312410,1,2,2,1,white,other,other,other,315000,58000,,
2021,1312581,2,,,,white,,,,14600,,,
2021,1312831,2,1,2,1,asian,white,other,asian,180000,135000,0,14400
2021,1312842,1,2,1,2,other,other,other,other,92000,13800,5000,58700
2021,1312993,2,1,1,2,other,other,other,other,32000,37400,10700,12000
2021,1313002,1,2,1,1,other,other,other,other,33000,6700,0,6000
2021,1313162,1,2,,,white,white,,,205000,165000,,
2021,1313252,1,2,,,white,white,,,25000,25000,,
2021,1313585,1,2,1,1,white,white,white,white,42000,50000,,
2021,1313683,1,,,,white,,,,1500,,,
2021,1313764,1,,,,white,,,,12500,,,
2021,1315182,2,1,2,1,white,white,white,white,0,130000,,
2021,1315252,2,1,1,2,native,other,other,other,2200,,18100,30000
2021,1315303,2,1,1,2,white,white,white,white,103200,18100,44400,65000
2021,1315307,2,1,1,2,white,white,white,white,25100,47600,66000,
2021,1315321,2,1,2,2,white,white,white,white,7600,74000,890,
2021,1315487,1,2,1,1,white,white,white,white,120000,0,3000,
2021,1315496,1,2,1,2,white,white,white,white,10,13400,56000,
2021,1315550,2,1,2,1,white,white,white,white,85000,43000,0,
2021,1315628,2,2,2,,white,white,white,,87800,0,,
2021,1315635,2,1,2,1,other,white,white,white,0,90000,,
2021,1315692,1,2,1,1,white,white,white,white,242000,0,0,32000
2021,1315831,1,2,2,1,white,white,white,white,179600,51300,38600,0
2021,1315864,1,2,1,1,white,white,white,white,140000,3000,,
2021,1315869,2,1,,,white,white,,,300,,,
2021,1316122,1,2,1,2,white,white,white,white,50000,63000,0,
2021,1316219,2,1,,,white,white,,,35400,0,,
2021,1316425,2,1,2,1,white,white,white,white,19000,142000,14000,3000
2021,1316775,1,2,,,white,white,,,87000,7000,,
2021,1316807,1,,,,white,,,,14400,,,
2021,1316887,1,2,1,1,other,other,other,other,15000,14400,,
2021,1316912,1,2,,,white,white,,,25000,13000,,
2021,1317013,2,1,2,2,other,other,other,white,0,45000,460,
2021,1317022,2,2,,,white,white,,,70000,69000,,
2021,1317045,2,,,,white,,,,50000,,,
2021,1317148,2,1,2,,other,other,other,,47000,53000,,
2021,1317173,2,,,,white,,,,14000,,,
2021,1317203,1,2,2,2,white,white,white,white,49700,4800,0,
2021,1317219,1,2,2,2,white,white,white,white,70000,50000,,0
2021,1317275,2,1,,,white,white,,,10800,29100,,
2021,1317310,2,1,1,,white,white,white,,40000,60000,0,
2021,1317377,1,2,1,2,white,white,white,white,61700,31200,,
2021,1317417,2,2,2,,white,other,white,,4200,,40000,
2021,1317437,2,1,1,1,white,white,white,white,0,60000,,
2021,1317698,1,2,1,2,other,white,other,white,60000,0,35000,0
2021,1317700,2,1,2,,other,other,other,,23500,35600,10900,
2021,1317891,1,1,,,white,white,,,4080,17180,,
2021,1318178,2,1,1,,white,white,white,,66000,45000,,
2021,1318294,2,1,2,2,white,white,white,white,40000,65000,0,24000
2021,1318310,2,1,1,1,white,white,white,white,0,60000,,
2021,1318581,1,2,,,white,white,,,60100,36000,,
2021,1318605,2,1,1,,white,white,white,,700,36050,17000,
2021,1318973,1,2,2,1,white,white,white,white,180,55000,,
2021,1319101,1,2,1,1,white,white,white,white,75000,450,,
2021,1319118,1,2,,,white,other,,,74000,92000,,
2021,1319353,2,1,2,1,white,white,white,white,110000,60000,10000,1000
2021,1319508,2,1,2,2,white,white,white,white,20000,80000,0,
2021,1319726,2,1,1,,white,other,white,,20000,,,
2021,1319763,1,2,,,white,white,,,57000,45000,,
2021,1319790,1,1,,,white,white,,,80000,42100,,
2021,1319851,2,1,,,white,white,,,32000,35000,,
2021,1319892,1,2,1,2,white,other,white,other,38000,26500,,
2021,1320168,2,1,2,1,white,white,white,white,37000,65000,4600,3600
2021,1320170,2,1,2,2,white,white,white,white,58000,80000,,
2021,1320219,1,2,1,1,white,white,white,white,8900,0,,
2021,1320261,1,2,2,2,white,white,white,white,46000,43000,24000,1500
2021,1320621,1,2,1,,other,other,other,,43000,27000,0,
2021,1320803,2,2,,,white,white,,,42300,15000,,
2021,1320964,1,1,,,white,white,,,30800,12000,,
2021,1320998,1,2,1,2,white,white,white,white,30200,12400,41600,12000
2021,1321104,2,1,1,1,white,white,white,white,3000,85000,,
2021,1321191,2,1,2,1,white,white,other,other,19700,44500,,
2021,1321374,1,2,2,2,white,white,white,white,1e+05,1700,,
2021,1321421,2,1,1,1,white,white,white,white,53000,41200,65000,36000
2021,1321518,1,2,,,white,asian,,,75000,30000,,
2021,1321647,2,1,1,2,white,white,white,white,25000,80000,0,
2021,1321659,2,1,1,2,white,white,white,white,5000,165000,0,
2021,1321693,1,1,2,,black,other,other,,110000,,,
2021,1321710,2,1,2,1,white,white,white,white,122000,2e+05,,
2021,1321750,2,,,,white,,,,21500,,,
2021,1321766,2,1,2,2,white,white,white,white,62000,64000,,
2021,1321792,2,1,2,2,other,other,other,other,30000,73000,8000,20000
2021,1322279,2,1,,,other,white,,,34000,32000,,
2021,1322321,1,1,,,white,white,,,73220,98000,,
2021,1322480,1,2,1,1,white,white,white,white,50000,23000,3500,
2021,1322686,1,2,2,,white,white,white,,13900,0,44000,
2021,1322735,1,2,,,other,white,,,141000,8000,,
2021,1322788,2,,,,white,,,,63000,,,
2021,1322828,2,1,1,1,white,white,white,white,55000,70000,0,
2021,1322860,1,1,1,1,white,white,asian,white,119000,12000,64500,
2021,1322867,1,2,,,white,white,,,57800,25500,,
2021,1323015,1,2,2,2,white,white,white,white,96600,0,25620,1200
2021,1323166,1,,,,white,,,,60000,,,
2021,1323423,2,1,1,2,white,white,white,white,0,150000,,
2021,1323545,2,1,1,1,white,white,white,white,0,43700,,
2021,1323606,1,2,2,2,white,white,white,white,32000,0,,
2021,1323753,1,2,2,2,white,other,other,other,70000,25000,,
2021,1323893,2,1,1,1,white,other,other,other,32200,37000,8400,0
2021,1323944,2,1,,,white,white,,,34300,53000,,
2021,1323993,2,1,2,1,white,white,white,white,12000,101000,,
2021,1324032,2,1,,,white,white,,,55000,12000,,
2021,1324238,2,1,1,1,black,black,black,black,0,40000,,29000
2021,1324242,2,1,2,2,white,white,white,white,68000,62000,23100,
2021,1324452,2,1,1,1,white,white,white,white,0,197200,,
2021,1324736,2,1,1,2,white,white,white,white,0,85000,,
2021,1324836,2,1,,,white,white,,,9000,92200,,
2021,1324926,1,1,,,white,white,,,1800,0,,
2021,1325065,1,2,,,white,white,,,48000,25000,,
2021,1325107,1,,,,white,,,,48700,,,
2021,1325177,1,2,2,2,white,white,white,white,112000,12000,70000,1e+05
2021,1325187,1,2,,,white,white,,,39000,24700,,
2021,1325466,1,2,,,white,white,,,0,49500,,
2021,1325798,1,2,,,white,white,,,28300,5000,,
2021,1325812,1,2,2,1,white,white,white,white,125000,0,,
